NQMC-2108	This measure is used to assess the percentage of HIV positive women who reported how often they felt they would get in trouble if they disagreed with or complained about their women's health providers.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Women's Health Care Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction     Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "I felt I would get in trouble if I disagreed with or complained about my women's health providers." HIV positive female patients 13 years of age and older who had at least 2 primary care visits in the last 12 months and completed the survey
NQMC-3900	This measure is used to assess the mean score for the questions in the "Nurses" section of the Home Health Care Survey.    The "Nurses" section is one of five sections that comprise the Home Health Care Survey. Mean section scores are reported for each section of the survey. In addition, an "Overall Facility Rating" score is reported.      Patient satisfaction is both an indicator of quality of care, and a component of quality care.      In 2001, the Institute of Medicine (IOM) advocated a patient-centered model of care (Crossing the Quality Chasm: A New Health System for the 21st Century). In part, this is a reflection of the growing understanding that      "...patients constantly judge the motives and competence of caregivers through their interaction with them. This judgment is a very personal one, based on perceptions of care being responsive to patients' "individual needs," rather than to any universal code of standards (McGlynn, 1997). When these individual needs are perceived as being met, better care results. Lohr (1997) notes: "Inferior care results when health professionals lack full mastery of their clinical areas or cannot communicate effectively and compassionately." In short, when patients perceive motives, communication, empathy, and clinical judgment positively, they will respond more positively to care...Sobel (1995) claims that improved communication and interaction between caregiver and patient improves actual outcome. Donabedian (1988) notes that "...the interpersonal process is the vehicle by which technical care is implemented and on which its success depends" (from Press [2002] Patient Satisfaction: Defining, Measuring, and Improving the Experience of Care, Health Administration Press).       It is clear that patients quite actively evaluate what is happening to them during the experience of care. The degree to which the patient judges the care experience as satisfactory "...is not only an indicator of the quality of care, but a component of quality care, as well" (Press, 2002).            In addition to its connection to quality of care and clinical outcomes, Patient Satisfaction has been linked to the following:                Healthcare employee satisfaction and retention           Healthcare facility competitive market strength           Hospital profitability           Risk management (likelihood of being sued)                The mean of all the patients' scores for the "Nurses" section of the Home Health Care Survey    Refer to the "Press Ganey's Home Health Care Survey: Calculation of Scores Information" document listed in the "Companion Documents" field for additional details. Patients receiving home health care during the reporting period who answered at least one question in the "Nurses" section of the Home Health Care Survey.  Deceased patients are excluded from sampling.
NQMC-2093	This measure is used to assess the percentage of HIV positive adult patients who reported how often they felt they would get in trouble if they disagreed with or complained about their mental health providers.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Mental Health Services Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "I felt I would get in trouble if I disagreed with or complained about my mental health providers." HIV positive adult patients 18 years of age and older who received one or more mental health services in the last 12 months and completed the survey
NQMC-2129	This measure is used to assess the percentage of HIV positive adult patients who reported how often their plan covered mental health services as much as they needed.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Medicaid Managed Care module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction     Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does Not Apply" to the item, "My plan covered mental health services as much as I needed." HIV positive adult patients 18 years of age and older continuously enrolled in a Medicaid managed care plan in the last 12 months and completed the survey
NQMC-9320	The CAHPS Patient-Centered Medical Home (PCMH) Survey, Child Version provides information on parents' experience with their child's practice. Results summarize patient experiences through an overall rating question, composites and individual question summary rates.  For this measure, parents or guardians reported how often ("Never," "Sometimes," "Usually," or "Always") they were able to get the care their child needed from their child's provider's office during evenings, weekends, or holidays. This measure is based on the following one question in the CAHPS PCMH Survey, Child Version:         Q19: In the last 12 months, how often were you able to get the care your child needed from this provider's office during evening, weekends, or holidays?   The National Committee for Quality Assurance's (NCQA's) Committee on Performance Measurement (CPM) has long felt that consumer experience with health care is a critical component of quality of care, that experience affects care outcomeand that experience is itself a measure of outcome. The number of "Never," "Sometimes," "Usually," and "Always" responses on the question, "In the last 12 months, how often were you able to get the care your child needed from this provider's office during evening, weekends, or holidays?" (see the related "Numerator Inclusions/Exclusions" field) Eligible patients whose parent or guardian answered the question, "In the last 12 months, how often were you able to get the care your child needed from this provider's office during evening, weekends, or holidays?," on the CAHPS Patient-Centered Medical Home (PCMH) Survey, Child Version (see the related "Denominator Inclusions/Exclusions" field)
NQMC-8560	The "Patient Willingness to Recommend HHA to Family and Friends" measure is used to assess the percentage of adult home health care patients who reported whether ("Definitely no," "Probably no," "Probably yes," or "Definitely yes") they would recommend this home health agency (HHA) to their family or friends if they needed home health care.The Consumer Assessment of Healthcare Providers and Systems (CAHPS) Home Health Care Survey (HHCAHPS) is designed to measure the experiences of people receiving home health care from Medicare-certified home health care agencies. The HHCAHPS Survey will be conducted for home health agencies by approved HHCAHPS vendors.   The survey is designed to meet the following three broad goals:        To produce comparable data on the patient's perspective that allows objective and meaningful comparisons between home health agencies on domains that are important to consumers.       Public reporting of survey results will create incentives for agencies to improve their quality of care.       Public reporting will enhance public accountability in health care by increasing the transparency of the quality of care provided in return for public investment.    The number of "Definitely no," "Probably no," "Probably yes," or "Definitely yes" responses on the "Patient Willingness to Recommend HHA to Family and Friends" question (see the related "Numerator Inclusions/Exclusions" field) Home health care patients age 18 years and older who answered the "Patient Willingness to Recommend HHA to Family and Friends" question on the Home Health Care CAHPS Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-7466	This measure is used to assess the percentage of adult patients who reported if ("Yes, definitely," "Yes, somewhat," or "No") their providers communicated well.   This "How Well Providers Communicate with Patients" composite measure is based on six questions in the CAHPS Clinician  Group Adult Visit Survey that asks whether:        Provider explained things in a way that was easy to understand       Provider listened carefully to patient       Provider gave easy to understand information about health questions or concerns       Provider knew important information about patient's medical history       Provider showed respect for what patient had to say       Provider spent enough time with patient     The Visit Survey is meant to capture information about a patient's most recent visit. However, only questions about provider communication and office staff ask about the most recent visit. Questions about access to care use a 12-month reference period.  Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting.The CAHPS Clinician  Group Surveys (CG-CAHPS) assess patients' experiences with health care providers and staff in providers' offices. Survey results can be used to:        Improve care provided by individual providers, sites of care, medical groups, or provider networks.       Equip consumers with information they can use to choose physicians and other health care providers, physician practices, or medical groups.     The Visit Survey asks patients to report on their experiences with providers and office staff at their most recent visit to a provider's office. This instrument addresses feedback from many users regarding the need for a CAHPS survey that focuses on experiences during a single visit rather than over a period of time. More targeted feedback about a visit can provide medical practices with valuable information for monitoring and improvement. Also, many physicians are accustomed to seeing survey results for a visit, which they sometimes perceive as more valid and credible. The number of "Yes, definitely," "Yes, somewhat," or "No" responses on the "How Well Providers Communicate with Patients" questions (see the related "Numerator Inclusions/Exclusions" field) All patients who answered the "How Well Providers Communicate with Patients" questions on the CAHPS Clinician  Group Adult Visit Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-2007	This measure is used to assess the percentage of HIV positive adolescent and adult patients who reported how often they could schedule an appointment soon enough for their needs when needed.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Core Measures.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "When I needed an appointment, I could schedule one soon enough for my needs." HIV positive adolescents and adults 13 years of age and older who had at least 2 HIV primary care visits in the last 12 months and completed the survey 
NQMC-2111	This measure is used to assess the percentage of HIV positive women who reported whether they had questions about using or getting birth control, but their women's health providers did not answer them in a way they could understand.     This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Women's Health Care Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction     Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "Strongly Disagree," "Disagree," "Agree," "Strongly Agree," or "Does Not Apply" to the item, "I had questions about using or getting birth control, but my women's health providers did not answer them in a way I could understand." HIV positive female patients 13 years of age and older who had at least 2 primary care visits in the last 12 months and completed the survey
NQMC-2298	This measure is used to assess the mean score for the questions in the "Dealing with the Hospice Office" section of the Hospice Services Survey.    The "Dealing with the Hospice Office" section is one of five sections that comprise the Hospice Services Survey. Mean section scores are reported for each section of the survey. In addition, an "Overall Facility Rating" score is reported.      Patient satisfaction is both an indicator of quality of care, and a component of quality care.      In 2001, the Institute of Medicine (IOM) advocated a patient-centered model of care (Crossing the Quality Chasm: A New Health System for the 21st Century). In part, this is a reflection of the growing understanding that      "...patients constantly judge the motives and competence of caregivers through their interaction with them. This judgment is a very personal one, based on perceptions of care being responsive to patients' "individual needs," rather than to any universal code of standards (McGlynn, 1997). When these individual needs are perceived as being met, better care results. Lohr (1997) notes: "Inferior care results when health professionals lack full mastery of their clinical areas or cannot communicate effectively and compassionately." In short, when patients perceive motives, communication, empathy, and clinical judgment positively, they will respond more positively to care...Sobel (1995) claims that improved communication and interaction between caregiver and patient improves actual outcome. Donabedian (1988, 1744) notes that "...the interpersonal process is the vehicle by which technical care is implemented and on which its success depends" (from Press [2002] Patient Satisfaction: Defining, Measuring, and Improving the Experience of Care, Health Administration Press).       It is clear that patients quite actively evaluate what is happening to them during the experience of care. The degree to which the patient judges the care experience as satisfactory "...is not only an indicator of the quality of care, but a component of quality care, as well" (Press, 2002).      Patient Satisfaction has been linked to the following clinical outcomes: Clinical Quality (e.g., Hemoglobin A1c levels, cholesterol levels, lower bed disability days); Chronic Disease Control; Compliance; Drug Complications; Quality of Life; Emotional Health Status; Mental Health; Physical Functioning; Physical Health Status; Post-Surgery Complications; Post-Surgery Recovery Times; Risk-Adjusted Mortality Rates; Unexpected Mortality; and Work Effectiveness (Clark, Drain, Malone, 2004).            In addition to its connection to quality of care and clinical outcomes, Patient Satisfaction has been linked to the following:                Topline (Revenue): Loyalty; Volume; Physician Satisfaction; Patient's Trust in Provider; Retention; Employee Satisfaction           Bottomline (Expenses): Reduction in Expenses; Reduction in Length of Stay; Reduction in Complaints; Reduction in Malpractice Claims; Direct Measures of Financial Performance (e.g., bond rating, core margin, earnings per adjusted admission, market share, net margin, profit margin) (Clark, Drain, Malone, 2004)                The mean of all the family members' scores for the questions from the "Dealing with the Hospice Office" section of the Hospice Services Survey    Refer to the "Press Ganey's Hospice Services Survey: Calculation of Scores Information" document listed in the "Companion Documents" field for additional details.     Family members of patients in hospice care during the reporting period who answered at least one question in the "Dealing with the Hospice Office" section of the Hospice Services Survey
NQMC-8608	This measure is used to assess the percentage of adult inpatients who reported how often ("Never," "Sometimes," "Usually," "Always") the medical staff communicated well about new medications.  The "Communication about Medications" composite measure is based on two questions on the CAHPS Hospital Survey that ask patients:        Before giving you any new medicine, how often did hospital staff tell you what the medicine was for?       Before giving you any new medicine, how often did hospital staff describe possible side effects in a way you could understand?     Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting.The Hospital Consumer Assessment of Healthcare Providers and Systems (HCAHPS) Survey is part of a larger Consumer Assessment of Healthcare Providers and Systems (CAHPS) program sponsored by the Agency for Healthcare Research and Quality (AHRQ). CAHPS was initiated by AHRQ in 1995 to establish survey and reporting products that provide consumers with information on health plan and provider performance. Since 1995, the initiative has grown to include a range of health care services at multiple levels of the delivery system. HCAHPS was developed by AHRQ in response to the Centers for Medicare  Medicaid Services' (CMS) request for a survey that supports the assessment of patients' perspectives on hospital care.   The purpose of HCAHPS is to uniformly measure and publicly report patients' perspectives on their inpatient care. While many hospitals collected information on patients' satisfaction with care, there was no national standard for collecting this information that would yield valid comparisons across all hospitals. HCAHPS represents the first national standard for the collection of information on patients' perspectives about their inpatient care.  Three broad goals have shaped the HCAHPS survey. First, the survey is designed to produce comparable data on patients' perspectives of care that allows objective and meaningful comparisons between hospitals on domains that are important to consumers. Second, public reporting of the survey results is designed to create incentives for hospitals to improve their quality of care. Third, public reporting will serve to enhance public accountability in health care by increasing the transparency of the quality of hospital care provided in return for the public investment. With these goals in mind, the HCAHPS project has taken substantial steps to assure that the survey is credible, useful, and practical. This methodology and the information it generates is made available to the public. The number of "Never," "Sometimes," "Usually," or "Always" responses on the "Communication about Medications" questions (see the related "Numerator Inclusions/Exclusions" field) Hospital inpatients with an admission during the reporting period who answered the "Communication about Medications" questions on the CAHPS Hospital Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-2048	This measure is used to assess the percentage of HIV positive adolescent and adult patients who reported how often their case manager helped them get services at their clinic and, if needed, at other places.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Case Management Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "My case manager helped me get services both here and, if needed, at other places." HIV positive adolescents and adults 13 years of age and older who had at least 2 HIV case management visits in the last 12 months and completed the survey
NQMC-7477	This measure is used to assess the percentage of parents/guardians (respondents) who reported how often ("Never," "Sometimes," "Usually," or "Always") they were able to get timely appointments, needed care, and information for their child.   This "Getting Timely Appointments, Care, and Information" composite measure is based on five questions in the CAHPS Clinician  Group Child Visit Survey that asks how often:        Child got appointment for urgent care as soon as needed       Child got appointment for non-urgent care as soon as needed       Respondent got answer to medical question the same day he/she phoned provider's office       Respondent got answer to medical question as soon as he/she needed when phoned provider's office after hours       Child saw provider within 15 minutes of appointment time     The Visit Survey is meant to capture information about a patient's most recent visit. However, only questions about provider communication and office staff ask about the most recent visit. Questions about access to care use a 12-month reference period.  Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting.The CAHPS Clinician  Group Surveys (CG-CAHPS) assess patients' experiences with health care providers and staff in providers' offices. Survey results can be used to:        Improve care provided by individual providers, sites of care, medical groups, or provider networks.       Equip consumers with information they can use to choose physicians and other health care providers, physician practices, or medical groups.     The Visit Survey asks patients to report on their experiences with providers and office staff at their most recent visit to a provider's office. This instrument addresses feedback from many users regarding the need for a CAHPS survey that focuses on experiences during a single visit rather than over a period of time. More targeted feedback about a visit can provide medical practices with valuable information for monitoring and improvement. Also, many physicians are accustomed to seeing survey results for a visit, which they sometimes perceive as more valid and credible. The number of "Never," "Sometimes," "Usually," "Always" responses on the "Getting Timely Appointments, Care, and Information" questions (see the related "Numerator Inclusions/Exclusions" field) All parents/guardians who answered the "Getting Timely Appointments, Care, and Information" questions on the CAHPS Clinician  Group Child Visit Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-7473	This measure indicates the percentage of patients/guardians (respondents) who reported whether ("Yes" or "No") their child's provider talked about their child's growth, behaviors, moods and emotions, and ability to learn and get along with others.   This "Provider's Attention to Your Child's Growth and Development" composite measure is based on six questions in the CAHPS Clinician  Group Child 12-Month Survey that asks whether:        Respondent and provider talked about child's learning ability       Respondent and provider talked about age-appropriate behaviors       Respondent and provider talked about child's physical development       Respondent and provider talked about child's moods and emotions       Respondent and provider talked about how much time child spends on a computer and in front of TV       Respondent and provider talked about how child gets along with others     Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting.The CAHPS Clinician  Group Surveys (CG-CAHPS) assess patients' experiences with health care providers and staff in providers' offices. Survey results can be used to:        Improve care provided by individual providers, sites of care, medical groups, or provider networks.       Equip consumers with information they can use to choose physicians and other health care providers, physician practices, or medical groups.     The 12-month version of the CG-CAHPS asks patients to report on their experiences with a provider's officeboth the health care provider they see and the office staffover the last 12 months. This reference period of 12 months prompts respondents to consider multiple experiences with care when answering the questions. It is also consistent with the 12-month reference period for the commercial version of the Health Plan Survey. The number of "Yes" or "No" responses on the "Provider's Attention to Your Child's Growth and Development" questions (see the related "Numerator Inclusions/Exclusions" field) All parents/guardians who answered the "Provider's Attention to Your Child's Growth and Development" questions on the CAHPS Clinician  Group Child 12-Month Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-2025	This measure is used to assess the percentage of HIV positive adolescent and adult patients who reported whether their providers suggested ways to help them remember to take their HIV medications.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Core Measures.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "Yes," "No," or "Not Sure" to the item, "My providers suggested ways to help me remember to take my HIV medications."                              HIV positive adolescents and adults 13 years of age and older who had at least 2 HIV primary care visits in the last 12 months and completed the survey
NQMC-7555	This measure is used to assess the mean scale score for the "Health Literacy" items on the Communication Climate Assessment Toolkit (C-CAT) Patient (or Pediatric) Survey and Staff Survey.   This composite comprises 15 items on the Patient (or Pediatric) Survey and 13 items on the Staff Survey:   Patient (or Pediatric) Survey         Could you find your way around the hospital (clinic)?       Could you understand the hospital (clinic)'s signs and maps?       Was it easy to ask questions at the hospital (clinic)?       Were the hospital (clinic)'s forms easy for you to fill out?       Did hospital (clinic) staff offer to help you fill out the forms?       Did you understand the hospital (clinic)'s informed consent forms?       Were the educational materials easy to understand?       Did doctors explain things in a way you could understand?       Did doctors ask you to repeat their instructions?       Did doctors ask if you had any questions?       Did you know your main health problem?       Did you understand your doctor's instructions?       Did you know how to take your medicine?       Did you understand what hospital (clinic) staff told you over the phone?       Do you feel welcome at the hospital (clinic)?     Staff Survey         Senior leaders have taken steps to create a more welcoming environment for patients.       My direct supervisors have intervened if staff were not respectful towards patients.       Hospital (clinic) staff members have communicated well with patients over the phone.       Hospital (clinic) staff members have needed more time to communicate well with patients.       During the last 6 months, how often did relevant hospital (clinic) staff ask patients if they would like help filling out hospital forms?       Overall, how would you rate the understandability of the hospital (clinic)'s patient education materials?       Overall, how would you rate the signs and maps at the hospital (clinic)?       Overall, how would you rate the hospital (clinic)'s informed consent forms?       Overall, how would you rate the hospital (clinic)'s efforts to help patients access community resources (e.g., assistance with medications, nutrition, insurance, legal aid, etc.)?       Have you ever received specific and adequate training on communication policies at the hospital (clinic)?       Have you ever received specific and adequate training on the impact of miscommunication on patient safety?       Have you ever received specific and adequate training on the importance of communicating with patients in plain language instead of using technical terms?       Have you ever received specific and adequate training on ways to check whether patients understand instructions (such as the teach-back or the "show-me" methods)?     This measure is one of nine composite measures derived from the C-CAT. Effective communication is the foundation for quality health care. Communication between health care practitioners, patients, and other members of care teams affects patient satisfaction, adherence to treatment recommendations, and patient safety. According to the Joint Commission, miscommunication is the leading cause of sentinel events (serious medical errors). In addition, health and health care disparities are created when miscommunication disproportionately affects certain patient populations. As a result, understanding and improving communication may be a key to addressing disparities, which is an important national health policy goal.  Patient-centered communication is well recognized as a key to quality care, and an organization's climate and infrastructure can affect communication in a number of important ways. We developed a set of assessment tools to measure a hospital or clinic's organizational climate specifically in regard to patient-centered communication. The tools provide a 360 evaluation of organizational communication climate and include patient and staff surveys that can be used to derive standardized domain scores in each of 9 key areas of organizational communication climate.  An organization should consider the health literacy level of its current and potential populations and use this information to develop a strategy for the clear communication of medical information verbally, in writing and using other media. Number of respondents who selected each response category (see the related "Numerator Inclusions/Exclusions" field) Number of respondents who completed the "Health Literacy" items on the Patient (or Pediatric) Survey and Staff Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-8635	The CAHPS Patient-Centered Medical Home (PCMH) Survey, Child Version provides information on parents' experience with their child's practice. Results summarize patient experiences through an overall rating question, composites and individual question summary rates.  For this measure, parents or guardians reported whether ("Yes" or "No") their child's provider gave them enough information about what was discussed during the visit when they were not there. This measure is based on the following one question in the CAHPS PCMH Survey, Child Version:        Q6: Did this provider give you enough information about what was discussed during the visit when you were not there?   The National Committee for Quality Assurance's (NCQA's) Committee on Performance Measurement (CPM) has long felt that consumer experience with health care is a critical component of quality of care, that experience affects care outcomeand that experience is itself a measure of outcome. The number of "Yes" and "No" responses on the question, "Did this provider give you enough information about what was discussed during the visit when you were not there?" (see the related "Numerator Inclusions/Exclusions" field) Eligible patients whose parent or guardian answered the question, "Did this provider give you enough information about what was discussed during the visit when you were not there?," on the CAHPS Patient-Centered Medical Home (PCMH) Survey, Child Version (see the related "Denominator Inclusions/Exclusions" field)
NQMC-4538	This measure is used to assess adult enrollees' perceptions of their specialist. Enrollees rate the specialist they saw most often on a scale from 0 to 10, where 0 is the worst specialist possible and 10 is the best specialist possible. Responses are grouped by rating: percentages are reported for ratings of 9 and 10, 7 and 8, and 6 and lower.    Note: The percentage of ratings for the group 9 and 10 (or sometimes 8, 9, and 10) is used for consumer-level reporting; higher percentages indicate better quality. Additionally, frequency distributions encompassing all groups of ratings (i.e., 9 and 10, 7 and 8, 6 or lower) are available for plans or providers to use for quality improvement purposes.The Agency for Healthcare Research and Quality (AHRQ) (then called the Agency for Health Care Policy and Research, or AHCPR) initiated the CAHPS program in October 1995 to develop standardized survey tools for obtaining and reporting information on consumers' experiences with health care. The CAHPS consortium began by developing the CAHPS Health Plan Survey, an integrated set of carefully tested and standardized questionnaires and report formats that can be used to produce meaningful, reliable, and comparable information about the experiences of consumers enrolled in health plans.    The CAHPS Health Plan Survey is designed to generate information that consumers can use to choose health plans, that purchasers can use to assess the value of services they buy, and that health plans can use to assess their performance and improve their products and services. As AHRQ had intended, the survey can be used with all types of health insurance consumers--including Medicaid recipients, Medicare beneficiaries, and those who are commercially insured--and across the full range of health care delivery systems, from fee-for-service to managed care plans. The instruments also capture information about special groups, including individuals with chronic conditions and disabilities and families with children.    The National Committee for Quality Assurance (NCQA) requires health plans to submit measures from the CAHPS Health Plan Survey as part of their HEDIS submission and for accreditation purposes. Member's ratings of the specialist they saw most often on a scale from 0 to 10, where 0 is the worst specialist possible and 10 is the best specialist possible (see the related "Numerator Inclusions/Exclusions" field) Health plan members age 18 years and older who answered the "Rating of Specialist" question on the CAHPS Health Plan Survey 4.0 (Adult Questionnaire) (see the related "Denominator Inclusions/Exclusions" field)
NQMC-4543	This measure is used to assess the percentage of respondents who indicated how often ("Never," "Sometimes," "Usually," or "Always"):        They got the information or help they needed from their child's health plan's customer service       Their child's health plan's customer service staff treated them with courtesy and respect     The "Health Plan Information and Customer Service" composite measure is based on two questions in the CAHPS Health Plan Survey 4.0 (Child Questionnaire).  Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting. Additionally, frequency distributions are available for plans or providers to use for quality improvement purposes.The Agency for Healthcare Research and Quality (AHRQ) (then called the Agency for Health Care Policy and Research, or AHCPR) initiated the CAHPS program in October 1995 to develop standardized survey tools for obtaining and reporting information on consumers' experiences with health care. The CAHPS consortium began by developing the CAHPS Health Plan Survey, an integrated set of carefully tested and standardized questionnaires and report formats that can be used to produce meaningful, reliable, and comparable information about the experiences of consumers enrolled in health plans.    The CAHPS Health Plan Survey is designed to generate information that consumers can use to choose health plans, that purchasers can use to assess the value of services they buy, and that health plans can use to assess their performance and improve their products and services. As AHRQ had intended, the survey can be used with all types of health insurance consumers--including Medicaid recipients, Medicare beneficiaries, and those who are commercially insured--and across the full range of health care delivery systems, from fee-for-service to managed care plans. The instruments also capture information about special groups, including individuals with chronic conditions and disabilities and families with children.    The National Committee for Quality Assurance (NCQA) requires health plans to submit measures from the CAHPS Health Plan Survey as part of their HEDIS submission and for accreditation purposes. The number of "Never," "Sometimes," "Usually," or "Always" responses on the "Health Plan Information and Customer Service" questions (see the related "Numerator Inclusions/Exclusions" field) Health plan members age 17 years and younger whose parent or guardian answered the "Health Plan Information and Customer Service" questions on the CAHPS Health Plan Survey 4.0 (Child Questionnaire) (see the related "Denominator Inclusions/Exclusions" field)
